date,ae_embedding_0,ae_embedding_1,ae_embedding_2,ae_embedding_3,ae_embedding_4,ae_embedding_5,ae_embedding_6,ae_embedding_7,ae_embedding_8,ae_embedding_9,ae_embedding_10,ae_embedding_11,ae_embedding_12,ae_embedding_13,ae_embedding_14,ae_embedding_15,ae_embedding_16,ae_embedding_17,ae_embedding_18,ae_embedding_19,ae_embedding_20,ae_embedding_21,ae_embedding_22,ae_embedding_23,ae_embedding_24,ae_embedding_25,ae_embedding_26,ae_embedding_27,ae_embedding_28,ae_embedding_29,ae_embedding_30,ae_embedding_31
2024-06-21 15:00:00,0.115637854,0.1905422,-0.035755526,-0.09873999,-0.14016101,0.12447486,-0.11004001,-0.27009842,0.12324288,0.0046809046,-0.16946062,0.181133,0.28698596,-0.31417328,-0.27736208,-0.19789824,0.20049778,0.20553005,-0.269921,-0.23794268,0.0080225095,0.15894304,-0.19173452,0.115903765,0.09360506,0.10022633,-0.14239451,-0.09742338,0.11800015,0.034827415,-0.046637323,-0.14018431
2024-06-21 16:00:00,0.113960996,0.18610287,-0.039406948,-0.09887757,-0.1381856,0.12444467,-0.10787541,-0.2674124,0.12097182,0.004370912,-0.16700792,0.18189372,0.28161135,-0.31337655,-0.27528498,-0.19556102,0.19732489,0.20333621,-0.26775986,-0.23685734,0.005799331,0.15766829,-0.18877837,0.114530556,0.09567633,0.10019328,-0.14076763,-0.096826516,0.11694282,0.035033304,-0.04548622,-0.13544399
2024-06-21 17:00:00,0.112113565,0.18338008,-0.043294612,-0.098879434,-0.14038771,0.122130044,-0.10655013,-0.266746,0.12089091,0.0038447967,-0.166257,0.18466032,0.2766324,-0.31350124,-0.27459437,-0.19277164,0.19329424,0.20499703,-0.2673798,-0.23995566,0.0021880195,0.15891837,-0.18694407,0.114659235,0.096676186,0.10225372,-0.1392172,-0.09817306,0.11743057,0.033585433,-0.04520467,-0.12824759
2024-06-21 18:00:00,0.11171968,0.18095155,-0.046468023,-0.09956165,-0.14123511,0.120682456,-0.10537423,-0.26749933,0.11997097,0.004519119,-0.16568604,0.18587038,0.2737386,-0.314308,-0.2741711,-0.19019055,0.1912457,0.20481387,-0.26682797,-0.24049312,0.0013947114,0.1588951,-0.18464208,0.11533174,0.0977149,0.10307117,-0.13735056,-0.09837658,0.117005184,0.03343672,-0.04312053,-0.124397986
2024-06-21 19:00:00,0.111672536,0.17894726,-0.048431274,-0.09912051,-0.14225458,0.11886098,-0.10424469,-0.26715693,0.11936005,0.004679336,-0.16557312,0.18624416,0.27040458,-0.31303757,-0.27325314,-0.18709394,0.18941796,0.205421,-0.2660051,-0.24048612,0.00080659986,0.15752694,-0.18184283,0.11588359,0.09777792,0.10413581,-0.1342771,-0.09829525,0.11615619,0.032973986,-0.041064437,-0.12041094
2024-06-24 13:00:00,0.11460219,0.18232681,-0.046053957,-0.09902742,-0.14419998,0.119078085,-0.106019594,-0.26952997,0.121079646,0.005122668,-0.16869664,0.18523031,0.27400723,-0.31349447,-0.2757324,-0.18767545,0.19237554,0.20798045,-0.2685474,-0.24055904,0.00333035,0.15733805,-0.1831344,0.11791971,0.09691009,0.10537052,-0.13435984,-0.09925399,0.11687559,0.03337873,-0.03966942,-0.12410135
2024-06-24 14:00:00,0.11040552,0.18020247,-0.04438352,-0.09781126,-0.13778895,0.11710269,-0.106784955,-0.26335254,0.11623918,0.006966089,-0.1622167,0.18178543,0.27262262,-0.310325,-0.2705469,-0.18877897,0.19272053,0.1995112,-0.26190105,-0.23356125,0.0028970316,0.15118043,-0.18048903,0.1140261,0.09681453,0.09897795,-0.13443476,-0.094568096,0.11530581,0.033501092,-0.042637415,-0.12614927
2024-06-24 15:00:00,0.1073256,0.1768549,-0.044783797,-0.09734721,-0.13343665,0.11688789,-0.10510954,-0.2597398,0.11321857,0.0071276175,-0.15774795,0.18024138,0.269581,-0.30760944,-0.2665706,-0.18835527,0.19131549,0.19481488,-0.25776526,-0.23030993,0.002355583,0.14850892,-0.17785686,0.11108126,0.09666112,0.095740154,-0.1333265,-0.0919174,0.11319809,0.033729527,-0.043612048,-0.12491525
2024-06-24 16:00:00,0.10595073,0.17232959,-0.04900887,-0.09725025,-0.13417336,0.115997545,-0.101909876,-0.25847113,0.11282464,0.005828877,-0.15676853,0.18243553,0.26318356,-0.30616346,-0.26456803,-0.18447092,0.18692815,0.19593047,-0.25661936,-0.23233326,-0.00039514154,0.1488606,-0.17477623,0.110712804,0.09724437,0.097743094,-0.12991598,-0.09233778,0.11206983,0.03293142,-0.04217208,-0.11703684
2024-06-24 17:00:00,0.1023459,0.17014232,-0.04923002,-0.09554147,-0.13455702,0.11135234,-0.10172334,-0.2558152,0.11169248,0.0054540997,-0.15334573,0.1821692,0.2602292,-0.3031677,-0.26029992,-0.18213782,0.18486434,0.19381265,-0.25323775,-0.23105086,-0.003079839,0.14547725,-0.17203763,0.11031635,0.09497827,0.0954061,-0.12694341,-0.08995635,0.110446095,0.03188594,-0.04399024,-0.11318574
2024-06-24 18:00:00,0.10324104,0.17070524,-0.050394006,-0.0956396,-0.13754246,0.11075444,-0.101315156,-0.2581884,0.11325418,0.005260925,-0.15564287,0.18400878,0.26050866,-0.30481595,-0.26173034,-0.1812526,0.18372552,0.19690607,-0.2545778,-0.23400366,-0.0037964731,0.1481298,-0.17296723,0.11150427,0.094892755,0.097983435,-0.12673861,-0.09151059,0.11142671,0.031411108,-0.04341387,-0.1108617
2024-06-24 19:00:00,0.10581325,0.17191957,-0.05162289,-0.09691315,-0.13969103,0.11187639,-0.10166784,-0.26133427,0.114510395,0.005952581,-0.15866515,0.18549919,0.26196846,-0.30792105,-0.26488212,-0.18105869,0.18416578,0.19966474,-0.25724873,-0.23627853,-0.002794139,0.15085457,-0.17423302,0.113086864,0.096212044,0.100770175,-0.12766254,-0.09346863,0.11291531,0.031531584,-0.041480623,-0.110855676
2024-06-25 13:00:00,0.10498801,0.1727023,-0.048266314,-0.09485393,-0.13873476,0.10948402,-0.10267051,-0.25902164,0.113914974,0.0058255782,-0.15726078,0.18271244,0.26265076,-0.30411303,-0.26226676,-0.1807228,0.18569171,0.19779423,-0.25517985,-0.23275658,-0.0020521656,0.14651176,-0.17300567,0.11281353,0.093365386,0.09812392,-0.12560922,-0.09089779,0.11115895,0.031603817,-0.042619213,-0.112736054
